panel,iso3,crop_standard_name,n_studies_fractional,area_ha_mean,research_share_pct,area_share_pct
country-crop system,SSD,sunflower,0.0,30278.0,0.0,0.002495494276585367
country-crop system,SSD,yam,0.0,21858.2,0.0,0.0018015395005105447
country-crop system,STP,banana_plantain,0.0,4325.8,0.0,0.00035652979528545415
country-crop system,STP,cassava,0.0,260.6,0.0,2.1478492914926574e-05
country-crop system,STP,coffee_cocoa,0.0,32558.4,0.0,0.002683443452499406
country-crop system,STP,maize,0.0,405.6,0.0,3.3429304398673126e-05
country-crop system,STP,oilpalm,0.0,1928.0,0.0,0.00015890458303905768
country-crop system,STP,yam,0.0,390.0,0.0,3.214356192180108e-05
country-crop system,SUR,banana_plantain,0.0,1442.0,0.0,0.00011884875972112093
country-crop system,SUR,cassava,0.0,241.6,0.0,1.9912524513608055e-05
country-crop system,SUR,coffee_cocoa,0.0,450.4,0.0,3.7121693050203095e-05
country-crop system,SUR,groundnut,0.0,15.2,0.0,1.2527747210548115e-06
country-crop system,SUR,maize,0.0,23.2,0.0,1.912129837399449e-06
country-crop system,SUR,oilpalm,0.0,600.0,0.0,4.945163372584782e-05
country-crop system,SUR,rice,0.0,56018.4,0.0,0.004617002331180056
country-crop system,SUR,soybean,0.0,6.2,0.0,5.110002151670942e-07
country-crop system,SUR,sugarcane,0.0,2183.2,0.0,0.0001799380112504516
country-crop system,SUR,sweet_potato,0.0,42.4,0.0,3.4945821166265794e-06
country-crop system,SVK,barley,0.0,121546.0,0.0,0.010017747121403166
country-crop system,SVK,maize,0.09090909090909091,185920.0,0.004493442943384866,0.015323412903849379
country-crop system,SVK,oat_rye,0.0,33630.0,0.0,0.0027717640703337704
country-crop system,SVK,potato,0.0,6950.0,0.0,0.000572814757324404
country-crop system,SVK,pulses,0.0,9386.0,0.0,0.0007735883902513461
country-crop system,SVK,rapeseed_canola,0.0,145036.0,0.0,0.011953778581770108
country-crop system,SVK,sorghum,0.0,1720.0,0.0,0.0001417613500140971
country-crop system,SVK,soybean,0.0,54952.0,0.0,0.004529110294171316
country-crop system,SVK,sugarbeet,0.0,21198.0,0.0,0.0017471262195342034
country-crop system,SVK,sunflower,0.0,63478.0,0.0,0.005231818009415613
country-crop system,SVK,wheat,0.0,393186.0,0.0,0.032406150096885335
country-crop system,SVN,barley,0.0,21750.0,0.0,0.0017926217225619834
country-crop system,SVN,maize,0.09090909090909091,39750.0,0.004493442943384866,0.0032761707343374183
country-crop system,SVN,oat_rye,0.0,7552.0,0.0,0.0006224312298293379
country-crop system,SVN,potato,0.0,2840.0,0.0,0.00023407106630234635
country-crop system,SVN,pulses,0.0,366.0,0.0,3.0165496572767172e-05
country-crop system,SVN,rapeseed_canola,0.0,3142.0,0.0,0.00025896172194435645
country-crop system,SVN,sorghum,0.0,104.0,0.0,8.57161651248029e-06
country-crop system,SVN,soybean,0.0,1810.0,0.0,0.00014917909507297425
country-crop system,SVN,sugarbeet,0.0,122.5,0.0,1.0096375219027264e-05
country-crop system,SVN,sunflower,0.0,394.0,0.0,3.24732394799734e-05
country-crop system,SVN,wheat,0.0,27238.0,0.0,0.002244939332374405
country-crop system,SWE,barley,2.0,298106.0,0.09885574475446704,0.024569714539129317
country-crop system,SWE,maize,0.0,1618.0,0.0,0.00013335457228070297
country-crop system,SWE,oat_rye,0.0,208252.0,0.0,0.017164002711125434
country-crop system,SWE,potato,1.0,23758.0,0.04942787237723352,0.0019581198567644874
country-crop system,SWE,pulses,0.0,43284.0,0.0,0.0035674408569826618
country-crop system,SWE,rapeseed_canola,0.0,106872.0,0.0,0.008808324999248014
country-crop system,SWE,sugarbeet,0.5,29078.0,0.02471393618861676,0.0023965910091336717
country-crop system,SWE,wheat,6.5,446372.0,0.3212811704520179,0.036789707749123574
country-crop system,SWZ,banana_plantain,0.0,2972.2,0.0,0.0002449669095999415
country-crop system,SWZ,beans,0.0,3454.8,0.0,0.00028474250699343177
country-crop system,SWZ,cotton,0.0,2516.2,0.0,0.00020738366796829713
country-crop system,SWZ,groundnut,0.0,4924.0,0.0,0.0004058330741101244
country-crop system,SWZ,maize,2.0,76296.2,0.09885574475446704,0.006288286228456718
country-crop system,SWZ,potato,0.0,4046.6,0.0,0.0003335183017250263
country-crop system,SWZ,rice,0.0,311.0,0.0,2.5632430147897788e-05
country-crop system,SWZ,sorghum,0.0,1079.6,0.0,8.897997295070884e-05
country-crop system,SWZ,sugarcane,0.0,58119.6,0.0,0.004790181952487975
country-crop system,SWZ,sweet_potato,0.0,1540.8,0.0,0.0001269917954079772
country-crop system,SWZ,wheat,0.0,383.2,0.0,3.1583110072908144e-05
country-crop system,SYC,banana_plantain,0.0,97.6,0.0,8.044132419404578e-06
country-crop system,SYC,cassava,0.0,19.8,0.0,1.6319039129529781e-06
country-crop system,SYR,banana_plantain,0.0,3.8,0.0,3.1319368026370287e-07
country-crop system,SYR,barley,0.25,1345172.4,0.01235696809430838,0.11086828803819943
country-crop system,SYR,beans,0.0,1001.4,0.0,8.253477668844001e-05
country-crop system,SYR,chickpea,0.0,64149.8,0.0,0.005287187355310655
country-crop system,SYR,cotton,0.0,34928.4,0.0,0.002878777405716505
country-crop system,SYR,groundnut,0.0,7214.2,0.0,0.0005945899600416855
country-crop system,SYR,lentil,0.0,108729.6,0.0,0.00896142725726324
country-crop system,SYR,maize,0.0,56578.2,0.0,0.004663140705446272
country-crop system,SYR,millet,0.0,129.6,0.0,1.0681552884783129e-05
country-crop system,SYR,oat_rye,0.0,9.0,0.0,7.417745058877173e-07
country-crop system,SYR,potato,0.0,24960.2,0.0,0.0020572044468731778
country-crop system,SYR,pulses,0.0,20587.8,0.0,0.0016968339080350163
country-crop system,SYR,sorghum,0.0,1705.6,0.0,0.00014057451080467674
country-crop system,SYR,soybean,0.0,1771.0,0.0,0.00014596473888079414
country-crop system,SYR,sugarbeet,0.0,477.0,0.0,3.931404881204902e-05
country-crop system,SYR,sunflower,0.0,4473.4,0.0,0.0003686948971820127
country-crop system,SYR,wheat,0.0,1308892.4,0.0,0.10787811258557649
country-crop system,TCD,beans,0.0,226050.0,0.0,0.018630903006213166
country-crop system,TCD,cassava,0.0,34588.6,0.0,0.0028507712971497664
country-crop system,TCD,cotton,0.0,246400.0,0.0,0.020308137583414838
country-crop system,TCD,groundnut,0.0,766581.8,0.0,0.06318120399083521
country-crop system,TCD,maize,0.0,331627.8,0.0,0.027332560831514526
country-crop system,TCD,millet,0.0,1174919.4,0.0,0.09683613971032147
country-crop system,TCD,potato,0.0,3804.4,0.0,0.0003135563255776924
country-crop system,TCD,rice,0.0,185705.2,0.0,0.015305709218975524
country-crop system,TCD,sorghum,0.0,1137475.0,0.0,0.09374999512051459
country-crop system,TCD,sugarcane,0.0,3367.6,0.0,0.0002775555362252752
country-crop system,TCD,sweet_potato,0.0,32080.2,0.0,0.0026440305004199055
country-crop system,TCD,wheat,0.0,822.6,0.0,6.779818983813736e-05
country-crop system,TGO,banana_plantain,0.0,1878.0,0.0,0.00015478361356190368
country-crop system,TGO,beans,0.0,387522.4,0.0,0.03193935964226915
country-crop system,TGO,cassava,0.0,291732.2,0.0,0.024044389834059637
country-crop system,TGO,chickpea,0.0,2041.8,0.0,0.00016828390956906013
country-crop system,TGO,coffee_cocoa,0.0,53605.4,0.0,0.0044181243442126044
country-crop system,TGO,cotton,0.0,121409.6,0.0,0.010006505116669489
country-crop system,TGO,groundnut,0.0,59157.4,0.0,0.004875716794955783
country-crop system,TGO,maize,0.0,739788.6,0.0,0.060972924802929575
country-crop system,TGO,millet,0.0,45728.6,0.0,0.0037689232966596742
country-crop system,TGO,oilpalm,0.0,13996.2,0.0,0.0011535582599228522
country-crop system,TGO,rice,0.0,93893.8,0.0,0.007738669677880017
country-crop system,TGO,sorghum,0.0,316302.0,0.0,0.026069417751255194
country-crop system,TGO,soybean,0.0,178796.2,0.0,0.014736273656622386
country-crop system,TGO,sweet_potato,0.0,2538.2,0.0,0.00020919689453824486
country-crop system,TGO,yam,0.0,102167.2,0.0,0.008420558255325733
country-crop system,THA,banana_plantain,0.0,60051.0,0.0,0.004949366761451479
country-crop system,THA,barley,0.0,65636.0,0.0,0.00540967905204958
country-crop system,THA,beans,0.0,116774.4,0.0,0.009624474762259406
country-crop system,THA,cassava,0.0,1479666.6,0.0,0.12195321789928429
country-crop system,THA,coffee_cocoa,0.0,36666.8,0.0,0.003022055272498195
country-crop system,THA,cotton,0.0,2480.0,0.0,0.00020440008606683767
country-crop system,THA,groundnut,0.0,13291.0,0.0,0.0010954361064170724
country-crop system,THA,maize,1.0,1067728.4,0.04942787237723352,0.0880015229258092
country-crop system,THA,oilpalm,3.0,929766.8,0.14828361713170055,0.07663081207342268
country-crop system,THA,potato,0.0,6494.0,0.0,0.0005352315156927596
country-crop system,THA,rice,13.5,10802753.2,0.6672762770926525,0.8903563241285508
country-crop system,THA,sorghum,0.0,23756.0,0.0,0.0019579550179854013
country-crop system,THA,soybean,0.0,15752.2,0.0,0.0012982867079605002
country-crop system,THA,sugarcane,4.0,1627245.6,0.19771148950893408,0.13411658898866247
country-crop system,THA,sunflower,0.0,31200.0,0.0,0.0025714849537440865
country-crop system,THA,wheat,0.0,1290.0,0.0,0.00010632101251057282
country-crop system,TJK,barley,0.0,70661.0,0.0,0.005823836484503555
country-crop system,TJK,beans,0.0,4126.2,0.0,0.0003400788851326555
country-crop system,TJK,cotton,0.0,182437.6,0.0,0.015036395621704557
country-crop system,TJK,groundnut,0.0,3505.8,0.0,0.00028894589586012884
country-crop system,TJK,lentil,0.0,564.6,0.0,4.65339873360228e-05
country-crop system,TJK,maize,0.0,17154.6,0.0,0.001413871659855715
country-crop system,TJK,millet,0.0,54.6,0.0,4.5000986690521515e-06
country-crop system,TJK,oat_rye,0.0,2087.6,0.0,0.00017205871761013318
country-crop system,TJK,potato,0.0,53443.8,0.0,0.004404805370862443
country-crop system,TJK,pulses,0.0,8850.2,0.0,0.0007294280813341641
country-crop system,TJK,rapeseed_canola,0.0,240.2,0.0,1.9797137368247745e-05
country-crop system,TJK,rice,0.0,12603.8,0.0,0.001038797501923068
country-crop system,TJK,sorghum,0.0,17.2,0.0,1.4176135001409709e-06
country-crop system,TJK,soybean,0.0,62.8,0.0,5.175937663305405e-06
country-crop system,TJK,sunflower,0.0,4080.6,0.0,0.00033632056096949105
country-crop system,TJK,wheat,0.0,267001.8,0.0,0.02200612536290346
country-crop system,TKM,barley,0.0,39965.0,0.0,0.00329389090308918
country-crop system,TKM,beans,0.0,1054.0,0.0,8.687003657840601e-05
country-crop system,TKM,cotton,0.0,583641.8,0.0,0.04810340086782422
country-crop system,TKM,maize,0.0,3910.8,0.0,0.0003223257486250761
country-crop system,TKM,potato,0.0,34284.6,0.0,0.0028257158027286703
country-crop system,TKM,pulses,0.0,9264.4,0.0,0.0007635661924829076
country-crop system,TKM,rice,0.0,19949.2,0.0,0.0016442008858728056
country-crop system,TKM,sugarbeet,0.0,17900.0,0.0,0.0014753070728211267
country-crop system,TKM,wheat,0.0,717799.0,0.0,0.059160555394633066
country-crop system,TLS,banana_plantain,0.0,1058.0,0.0,8.719971413657833e-05
country-crop system,TLS,beans,0.0,7724.2,0.0,0.0006366238487086562
country-crop system,TLS,cassava,0.0,5844.2,0.0,0.0004816753963676664
country-crop system,TLS,coffee_cocoa,0.0,24640.2,0.0,0.0020308302422193925
country-crop system,TLS,groundnut,0.0,4051.4,0.0,0.0003339139147948331
country-crop system,TLS,maize,0.0,41676.2,0.0,0.003434926962475298
country-crop system,TLS,potato,0.0,1138.0,0.0,9.37932653000247e-05
country-crop system,TLS,rice,0.0,24887.4,0.0,0.0020512043153144417
country-crop system,TLS,soybean,0.0,786.2,0.0,6.479812405876926e-05
country-crop system,TLS,sweet_potato,0.0,2060.8,0.0,0.00016984987797037868
country-crop system,TON,banana_plantain,0.0,811.6,0.0,6.689157655316348e-05
country-crop system,TON,cassava,0.0,461.6,0.0,3.804479021308559e-05
country-crop system,TON,coffee_cocoa,0.0,10.8,0.0,8.901294070652608e-07
country-crop system,TON,groundnut,0.0,2030.8,0.0,0.00016737729628408626
country-crop system,TON,sweet_potato,0.0,661.6,0.0,5.452866812170153e-05
country-crop system,TON,yam,0.0,349.8,0.0,2.883030246216928e-05
country-crop system,TTO,banana_plantain,0.0,2513.8,0.0,0.00020718586143339378
country-crop system,TTO,beans,0.0,166.8,0.0,1.3747554175785694e-05
country-crop system,TTO,cassava,0.0,264.6,0.0,2.1808170473098893e-05
country-crop system,TTO,coffee_cocoa,0.0,7519.6,0.0,0.0006197608416081421
country-crop system,TTO,rice,0.0,490.8,0.0,4.0451436387743517e-05
country-crop system,TTO,sweet_potato,0.0,217.4,0.0,1.7917975286665526e-05
country-crop system,TTO,yam,0.0,5.2,0.0,4.2858082562401443e-07
country-crop system,TUN,barley,0.0,515200.0,0.0,0.04246246949259466
country-crop system,TUN,beans,0.0,308.4,0.0,2.5418139735085776e-05
country-crop system,TUN,chickpea,0.0,7167.8,0.0,0.0005907657003668867
country-crop system,TUN,cotton,0.0,2280.0,0.0,0.00018791620815822172
country-crop system,TUN,lentil,0.0,3494.6,0.0,0.00028802279869724634
country-crop system,TUN,oat_rye,0.0,15051.4,0.0,0.0012405271997687098
country-crop system,TUN,potato,0.0,25726.8,0.0,0.0021203871508969027
country-crop system,TUN,pulses,0.0,59827.2,0.0,0.004930921302071738
country-crop system,TUN,rapeseed_canola,0.0,6765.6,0.0,0.00055761662189266
country-crop system,TUN,sorghum,0.0,2355.6,0.0,0.00019414711400767855
country-crop system,TUN,sugarbeet,0.0,1466.4,0.0,0.00012085979282597207
country-crop system,TUN,sunflower,0.0,7468.2,0.0,0.0006155244849856278
country-crop system,TUN,wheat,5.0,611800.0,0.24713936188616759,0.05042418252245616
country-crop system,TUR,banana_plantain,0.0,10749.4,0.0,0.0008859589859543809
country-crop system,TUR,barley,0.2,2965210.4,0.009885574475446704,0.24439083103479117
country-crop system,TUR,beans,0.0,96284.0,0.0,0.007935668502765886
country-crop system,TUR,chickpea,0.5,496305.4,0.02471393618861676,0.040905188094933986
country-crop system,TUR,cotton,3.2,472232.6,0.15816919160714726,0.03892112261434134
country-crop system,TUR,groundnut,0.0,48980.6,0.0,0.004036951151453769
country-crop system,TUR,lentil,0.0,285577.0,0.0,0.02353708200754407
country-crop system,TUR,maize,2.033333333333333,717938.6,0.10050334050037481,0.05917206114141328
country-crop system,TUR,millet,0.0,1681.6,0.0,0.00013859644545564283
country-crop system,TUR,oat_rye,0.0,301320.6,0.0,0.024834659908754497
country-crop system,TUR,potato,1.0,140444.0,0.04942787237723352,0.011575308744988286
country-crop system,TUR,pulses,0.5,4354.8,0.02471393618861676,0.0003589199575822035
country-crop system,TUR,rapeseed_canola,0.0,40805.6,0.0,0.0033631726419390932
country-crop system,TUR,rice,0.0,124388.0,0.0,0.010251983026484598
country-crop system,TUR,sorghum,0.0,3.2,0.0,2.6374204653785503e-07
country-crop system,TUR,soybean,0.0,37034.4,0.0,0.003052352640094231
country-crop system,TUR,sugarbeet,0.3333333333333333,306976.2,0.016475957459077838,0.025300791008254345
country-crop system,TUR,sunflower,1.2,818815.4,0.059313446852680224,0.06748626541647262
country-crop system,TUR,wheat,5.033333333333333,6852000.6,0.24878695763207537,0.5647377066008158
country-crop system,TUV,banana_plantain,0.0,16.0,0.0,1.3187102326892752e-06
country-crop system,TWN,banana_plantain,0.0,14997.8,0.0,0.0012361095204892008
country-crop system,TWN,beans,0.0,6132.8,0.0,0.0005054616321897992
country-crop system,TWN,cassava,0.0,404.2,0.0,3.331391725331281e-05
country-crop system,TWN,coffee_cocoa,0.0,1129.6,0.0,9.310094242786281e-05
country-crop system,TWN,groundnut,0.0,19371.2,0.0,0.0015965624787169055
country-crop system,TWN,maize,0.0,31519.4,0.0,0.0025978097067641463
country-crop system,TWN,millet,0.0,308.4,0.0,2.5418139735085776e-05
country-crop system,TWN,potato,0.0,2668.6,0.0,0.0002199443829346625
country-crop system,TWN,rapeseed_canola,0.0,7.0,0.0,5.769357268015579e-07
country-crop system,TWN,rice,7.0,253215.8,0.34599510664063465,0.02086989165866256
country-crop system,TWN,sorghum,0.0,1834.8,0.0,0.00015122309593364265
country-crop system,TWN,soybean,0.0,3437.0,0.0,0.00028327544185956493
country-crop system,TWN,sugarcane,0.0,8535.2,0.0,0.000703465973628094
country-crop system,TWN,sweet_potato,0.0,9149.4,0.0,0.0007540879626854535
country-crop system,TWN,wheat,1.0,2418.2,0.04942787237723352,0.0001993065677930753
country-crop system,TZA,banana_plantain,2.0,627470.2,0.09885574475446704,0.051715710840474126
country-crop system,TZA,barley,0.0,9014.0,0.0,0.0007429283773413204
country-crop system,TZA,beans,0.0,1161882.4,0.0,0.09576163812884833
country-crop system,TZA,cassava,0.0,1274281.8,0.0,0.10502552806185678
country-crop system,TZA,chickpea,0.0,42160.0,0.0,0.0034748014631362403
country-crop system,TZA,coffee_cocoa,0.0,254587.2,0.0,0.020982921609481942
country-crop system,TZA,cotton,0.0,348092.4,0.0,0.028689563112585515
country-crop system,TZA,groundnut,0.0,1002000.0,0.0,0.08258422832216586
country-crop system,TZA,maize,7.533333333333333,3915015.6,0.3723566385751592,0.3226731958036339
country-crop system,TZA,millet,0.0,280101.2,0.0,0.023085769914284075
country-crop system,TZA,oilpalm,0.0,5587.8,0.0,0.00046054306488882077
country-crop system,TZA,potato,0.0,83804.8,0.0,0.006907140456779886
country-crop system,TZA,pulses,0.0,50083.4,0.0,0.0041278432542418775
country-crop system,TZA,rice,2.5,1245329.8,0.12356968094308379,0.10263932189580553
country-crop system,TZA,sorghum,0.3333333333333333,682241.6,0.016475957459077838,0.056229936192893966
country-crop system,TZA,soybean,0.0,38374.2,0.0,0.0031627781382040487
country-crop system,TZA,sugarcane,0.0,47891.0,0.0,0.00394714698460763
country-crop system,TZA,sunflower,0.0,1026000.0,0.0,0.08456229367119977
country-crop system,TZA,sweet_potato,0.0,436976.4,0.0,0.036015328132732616
country-crop system,TZA,wheat,0.3333333333333333,56829.0,0.016475957459077838,0.004683811488343677
country-crop system,TZA,yam,0.0,1512.8,0.0,0.00012468405250077097
country-crop system,UGA,banana_plantain,0.0,2242672.6,0.0,0.18483970663699137
country-crop system,UGA,beans,0.0,828118.6,0.0,0.06825302948126981
country-crop system,UGA,cassava,0.0,1070175.0,0.0,0.08820317020426532
country-crop system,UGA,chickpea,0.0,8997.0,0.0,0.000741527247719088
country-crop system,UGA,coffee_cocoa,0.25,742998.6,0.01235696809430838,0.06123749104336286
country-crop system,UGA,cotton,0.0,92400.0,0.0,0.0076155515937805646
country-crop system,UGA,groundnut,0.0,350400.0,0.0,0.028879754095895126
country-crop system,UGA,maize,4.25,2029600.0,0.21006845760324247,0.16727839301663455
country-crop system,UGA,millet,0.0,69090.6,0.0,0.005694405075165103
country-crop system,UGA,potato,0.0,44104.0,0.0,0.003635024756407987
country-crop system,UGA,pulses,0.0,25647.2,0.0,0.0021138265674892735
country-crop system,UGA,rice,0.0,209600.0,0.0,0.017275104048229507
country-crop system,UGA,sorghum,0.0,235858.2,0.0,0.019439288862729602
country-crop system,UGA,soybean,0.0,203600.0,0.0,0.016780587710971028
country-crop system,UGA,sugarcane,1.0,81773.2,0.04942787237723352,0.006739697224984165
country-crop system,UGA,sunflower,0.0,275000.0,0.0,0.022665332124346918
country-crop system,UGA,sweet_potato,0.0,281341.4,0.0,0.023187986441195407
country-crop system,UGA,wheat,0.0,14863.4,0.0,0.001225032354534611
country-crop system,UKR,barley,0.16666666666666666,2336060.0,0.008237978729538919,0.19253663913600677
country-crop system,UKR,beans,0.0,43240.0,0.0,0.0035638144038427663
country-crop system,UKR,lentil,0.0,8600.0,0.0,0.0007088067500704854
country-crop system,UKR,maize,8.416666666666666,4909900.0,0.41601792584171543,0.40467096071756703
country-crop system,UKR,millet,0.0,88680.0,0.0,0.007308951464680308
country-crop system,UKR,oat_rye,0.0,327680.0,0.0,0.027007185565476356
country-crop system,UKR,potato,0.1,1288280.0,0.004942787237723352,0.10617925116055872
country-crop system,UKR,pulses,3.0,258380.0,0.14828361713170055,0.021295521870140933
country-crop system,UKR,rapeseed_canola,0.5,1118340.0,0.02471393618861676,0.09217290010160775
country-crop system,UKR,rice,0.0,9020.0,0.0,0.0007434228936785789
country-crop system,UKR,sorghum,0.0,38560.0,0.0,0.0031780916607811534
country-crop system,UKR,soybean,0.5,1511180.0,0.02471393618861676,0.12455053308971119
country-crop system,UKR,sugarbeet,0.5,225280.0,0.02471393618861676,0.018567440076264995
country-crop system,UKR,sunflower,3.6666666666666665,6101880.0,0.1812355320498562,0.5029132246651272
country-crop system,UKR,wheat,14.166666666666666,6478060.0,0.7002281920108081,0.5339177506234429
country-crop system,URY,barley,0.0,179000.0,0.0,0.014753070728211267
country-crop system,URY,beans,0.0,4855.2,0.0,0.00040016262010956057
country-crop system,URY,groundnut,0.0,3400.2,0.0,0.0002802424083243796
country-crop system,URY,maize,0.08333333333333333,117860.0,0.004118989364769459,0.009713949251547374
country-crop system,URY,oat_rye,0.0,18125.2,0.0,0.0014938679193462281
country-crop system,URY,potato,0.0,3899.6,0.0,0.0003214026514621936
country-crop system,URY,pulses,0.0,1642.2,0.0,0.0001353491215076455
country-crop system,URY,rapeseed_canola,0.3055555555555555,91040.0,0.015102961004154685,0.007503461224001976
country-crop system,URY,rice,1.0,147820.0,0.04942787237723352,0.012183234162258041
country-crop system,URY,sorghum,0.0,25980.0,0.0,0.0021412557403292106
country-crop system,URY,soybean,1.7222222222222223,976320.0,0.08512578020523551,0.08046769839869958
country-crop system,URY,sugarcane,0.0,6580.0,0.0,0.0005423195831934644
country-crop system,URY,sunflower,0.0,2940.0,0.0,0.00024231300525665432
country-crop system,URY,sweet_potato,0.0,8455.6,0.0,0.0006969053902204647
country-crop system,URY,wheat,1.3055555555555556,230940.0,0.06453083338138821,0.019033933821078826
country-crop system,USA,banana_plantain,0.5,338.0,0.02471393618861676,2.785775366556094e-05
country-crop system,USA,barley,1.4166666666666665,877044.0,0.07002281920108082,0.07228543108242079
country-crop system,USA,beans,2.5,530070.0,0.12356968094308379,0.04368804581510026
country-crop system,USA,chickpea,0.0,181432.0,0.0,0.014953514683580036
country-crop system,USA,coffee_cocoa,0.0,2888.8,0.0,0.00023809313251204863
country-crop system,USA,cotton,19.866666666666667,3856340.0,0.9819670645610393,0.31783718867056
country-crop system,USA,groundnut,5.75,590670.0,0.28421026616909273,0.048682660821410886
country-crop system,USA,lentil,0.0,231076.0,0.0,0.019045142858056686
country-crop system,USA,maize,159.51944444444445,33072806.0,7.884706741687193,2.7258404809967036
country-crop system,USA,millet,0.0,203964.0,0.0,0.016810588368764708
country-crop system,USA,oat_rye,1.0,468146.0,0.04942787237723352,0.03858430753703459
country-crop system,USA,potato,2.333333333333333,381348.0,0.11533170221354487,0.03143046936347436
country-crop system,USA,pulses,0.7666666666666666,373276.0,0.03789470215587903,0.030765180051082617
country-crop system,USA,rapeseed_canola,1.0,804258.0,0.04942787237723352,0.0662864533951382
country-crop system,USA,rice,9.052777777777777,1053650.0,0.44745954465945564,0.08684118979206593
country-crop system,USA,sorghum,3.9,2095568.0,0.19276870227121073,0.17271543530601244
country-crop system,USA,soybean,63.30833333333333,33801414.0,3.1291962204153587,2.785891907572908
country-crop system,USA,sugarbeet,0.9166666666666666,442262.0,0.04530888301246405,0.03645096405810151
country-crop system,USA,sugarcane,3.7,374410.0,0.18288312779576402,0.03085864363882447
country-crop system,USA,sunflower,2.75,564776.0,0.13592664903739218,0.04654849314858238
country-crop system,USA,sweet_potato,1.5,60145.4,0.07414180856585027,0.004957147151824346
country-crop system,USA,wheat,47.94563492063492,15088866.0,2.3698507239025735,1.2436151246173308
country-crop system,UZB,barley,0.0,93430.0,0.0,0.007700443565009937
country-crop system,UZB,chickpea,0.0,4340.8,0.0,0.0003577660861286004
country-crop system,UZB,cotton,4.333333333333333,1053195.4,0.2141874469680119,0.08680372193757963
country-crop system,UZB,groundnut,0.0,1302.0,0.0,0.00010731004518508977
country-crop system,UZB,lentil,0.0,1087.8,0.0,8.96558119449621e-05
country-crop system,UZB,maize,0.3333333333333333,51947.4,0.016475957459077838,0.004281472996350178
country-crop system,UZB,millet,0.0,30641.0,0.0,0.002525412514989505
country-crop system,UZB,oat_rye,0.0,7242.2,0.0,0.0005968977029488918
country-crop system,UZB,potato,0.0,95104.2,0.0,0.007838430106982961
country-crop system,UZB,pulses,0.0,3935.6,0.0,0.0003243697494857445
country-crop system,UZB,rapeseed_canola,0.0,1678.8,0.0,0.0001383656711649222
country-crop system,UZB,rice,0.0,49938.8,0.0,0.004115925410513949
country-crop system,UZB,sorghum,0.0,6517.8,0.0,0.0005371930971638848
country-crop system,UZB,soybean,0.0,7360.8,0.0,0.000606672642548701
country-crop system,UZB,sugarbeet,0.0,202.2,0.0,1.6665200565610717e-05
country-crop system,UZB,sunflower,0.0,9420.4,0.0,0.000776423617251628
country-crop system,UZB,wheat,1.3333333333333333,1294256.8,0.06590382983631135,0.1066718553679798
country-crop system,VCT,banana_plantain,0.0,6059.0,0.0,0.0004993790812415199
country-crop system,VCT,cassava,0.0,15.6,0.0,1.2857424768720432e-06
country-crop system,VCT,coffee_cocoa,0.0,1370.0,0.0,0.00011291456367401919
country-crop system,VCT,groundnut,0.0,56.2,0.0,4.631969692321079e-06
country-crop system,VCT,maize,0.0,39.6,0.0,3.2638078259059563e-06
country-crop system,VCT,sweet_potato,0.0,208.4,0.0,1.717620078077781e-05
country-crop system,VCT,yam,0.0,131.4,0.0,1.0829907785960673e-05
country-crop system,VEN,banana_plantain,0.5,97312.0,0.02471393618861676,0.008020395635216173
country-crop system,VEN,beans,0.0,99215.2,0.0,0.008177256217394561
country-crop system,VEN,cassava,0.0,33591.6,0.0,0.0027685991657753163
country-crop system,VEN,coffee_cocoa,0.0,239282.4,0.0,0.019721509336403015
country-crop system,VEN,cotton,0.0,4168.8,0.0,0.00034358995112719067
country-crop system,VEN,groundnut,0.0,916.6,0.0,7.554561245518685e-05
country-crop system,VEN,maize,0.0,451779.2,0.0,0.037235365872260916
country-crop system,VEN,oilpalm,0.0,44341.4,0.0,0.0036545911194855144
country-crop system,VEN,potato,0.0,21314.8,0.0,0.0017567528042328352
country-crop system,VEN,pulses,0.0,121.0,0.0,9.972746134712644e-06
country-crop system,VEN,rice,0.0,161849.2,0.0,0.013339512262035816
country-crop system,VEN,sorghum,0.0,18399.6,0.0,0.001516483799836849
country-crop system,VEN,soybean,0.0,5172.2,0.0,0.00042628956659471683
country-crop system,VEN,sugarbeet,0.0,1124.2,0.0,9.26558777243302e-05
country-crop system,VEN,sugarcane,0.0,60642.4,0.0,0.004998109588427256
country-crop system,VEN,sunflower,0.0,7273.6,0.0,0.0005994856717805445
country-crop system,VEN,sweet_potato,0.0,1876.0,0.0,0.00015461877478281752
country-crop system,VEN,wheat,0.0,290.4,0.0,2.3934590723310343e-05
country-crop system,VEN,yam,0.0,4864.0,0.0,0.0004008879107375397
country-crop system,VNM,banana_plantain,0.0,136139.6,0.0,0.011220542724639054
country-crop system,VNM,beans,0.0,132469.2,0.0,0.010918030597260136
country-crop system,VNM,cassava,0.0,521743.8,0.0,0.043001805493886665
country-crop system,VNM,coffee_cocoa,3.416666666666667,641690.8,0.16887856395554787,0.05288776401141045
country-crop system,VNM,cotton,0.0,200.4,0.0,1.6516845664433173e-05
country-crop system,VNM,groundnut,0.0,170905.2,0.0,0.014085902253737945
country-crop system,VNM,maize,0.41666666666666663,948686.2,0.0205949468238473,0.07819013747194402
country-crop system,VNM,millet,0.0,1418.4,0.0,0.00011690366212790425
country-crop system,VNM,potato,0.0,20910.8,0.0,0.001723455370857431
country-crop system,VNM,rice,17.5,7310667.6,0.8649877666015866,0.6025407607443716
